OBJECTID,Installati,FacilityID,Owner,Class,Height,Foundation,Grounded,Style,UsageType,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
1514,971308800000,P29,Utility,3,40,BUR,N,NORM,DST,{737C3E62-A38F-4587-9910-F1BA1C9DC4FD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77479234,-88.13742179
1515,971308800000,P17,Utility,3,40,BUR,N,NORM,DST,{E8EEEEE9-8A31-4938-BA74-CD39A7E3BB4C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77508996,-88.13739733
1516,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{6E66429E-DB9A-4B28-B49D-59DA09C8F7D2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77536388,-88.13737661
1517,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{240835FD-2178-46C1-8C42-C19D70A03077},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77564429,-88.13736425
1518,971308800000,P14,Utility,3,40,BUR,N,NORM,DST,{430D5780-0A3F-4979-97ED-8B86F1DE4945},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77595708,-88.13734518
1519,971308800000,P12,Utility,3,40,BUR,N,NORM,DST,{55D0E07D-8744-4995-8DD5-F7B71485DFCE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77624935,-88.13732818
1520,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{5A9C9600-4794-4352-A778-75E844CF6755},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77652702,-88.13731715
1521,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{87D7CA36-5D18-47FB-8FA1-D1D8B6CC00DF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77679903,-88.13730063
1522,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{582ECC43-F16F-475B-BD63-F5FB76A2FF9B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77708363,-88.1372935
1523,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{5E5F1C49-C22E-43E2-B4A6-DACD27EE9DC6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77739455,-88.13727893
1524,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{59A6EEB9-4960-448C-B8AC-5A80AF623B32},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77761604,-88.13726042
1525,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{994F2A66-B924-4BEA-934F-1F382D556374},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77792192,-88.13724932
1526,971308800000,P14,Utility,3,40,BUR,N,NORM,DST,{E4A6FEA7-82F1-4829-A74A-A4AF584847BE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77813596,-88.13724485
1527,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{A5F836E0-0E86-40BF-9094-986C091A180A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77385233,-88.13612775
1528,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{7619F8D6-83A4-461B-8A87-187A48146F65},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77412491,-88.1361129
1529,971308800000,P17,Utility,3,40,BUR,N,NORM,DST,{FD8C29F1-08D1-41DB-BDEF-2BAF99DD7EE2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77348743,-88.13615783
1530,971308800000,P14,Utility,3,40,BUR,N,NORM,DST,{83583A54-A70D-4AEB-9AA3-F1F27B16F831},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77452026,-88.13608115
1531,971308800000,P12,Utility,3,40,BUR,N,NORM,DST,{9C1EF193-B05E-4B9C-A7C3-B0DD8FC72AE2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77503142,-88.13606686
1532,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{EDC11CFF-4AC9-4760-90D9-B92D98B4274B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7752996,-88.13604796
1533,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{5F597E86-91B4-4016-B9F3-EF7F7803B1E1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77564838,-88.13604587
1534,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{223EB2DD-5382-45FB-A0EC-A72508F55FD6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77621672,-88.13600912
1535,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{A241D87C-1B24-43F2-998F-9E384F5E1FF2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77676932,-88.13596924
1536,971308800000,P9,Utility,3,40,BUR,N,NORM,DST,{61F04F74-5EB7-4BA8-8DD5-31305C581E53},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7759385,-88.13602207
1537,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{E320368A-80ED-4B29-8DD3-D3DA62B05F13},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7764916,-88.13599555
1538,971308800000,P5,Utility,3,40,BUR,N,NORM,DST,{9363EF16-55F6-4535-A5BD-AB5204701095},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77704464,-88.13596216
1539,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{5C40BF12-0BEF-4092-B4B1-8C5BD3C9EA6A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7776474,-88.13592273
1540,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{8B15EBBB-4661-45FC-82BB-B6EFC80D0C86},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77806671,-88.1358943
1541,997488000000,P16-1,Utility,3,40,BUR,N,NORM,DST,{EA745BE9-F6AC-4D29-9EE9-676EBF50DF73},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77363984,-88.13470943
1542,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{7FDFDB1B-5744-47A0-8546-AE393B1A6281},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77396738,-88.13484016
1543,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{5312EB03-D665-4878-A868-DA17A7E7C2A1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77423607,-88.13482215
1544,971308800000,P14,Utility,3,40,BUR,N,NORM,DST,{ACA7D5B0-9FC2-4341-A5C7-272711A2678B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77447748,-88.13480276
1545,971308800000,P13,Utility,3,40,BUR,N,NORM,DST,{0E7A8528-5FFD-4722-934E-BDECD655864E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77468342,-88.13480931
1546,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{9E67EDFB-DCB3-47C9-B09D-4EED3E977ADA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7752352,-88.13476129
1547,971308800000,P9,Utility,3,40,BUR,N,NORM,DSL,{B96A47C4-559E-4A88-8816-F02E81347B70},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77571815,-88.13474311
1548,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{8B3A62E0-DB8B-4C84-A8A7-F6D125BC7358},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77658569,-88.13470798
1549,971308800000,P5,Utility,3,40,BUR,N,NORM,DST,{88F68378-DC8E-4729-8215-497A743A05CE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77680864,-88.13469297
1550,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{3DBF8E94-AFE5-4FCC-B6CD-B0EFDD914E72},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77701588,-88.13468946
1551,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{5A98AE4D-475D-4B04-9696-75B3ACF485EA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77716881,-88.13468135
1552,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{E388C901-4AD2-4A6D-A9FA-1B577A149F5B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77768722,-88.13463774
1553,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{5C9790FE-FA25-4EA6-8B7E-962638C0529F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77802202,-88.13462143
1554,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{FD92A272-72FE-4843-99A9-C46F922E8A11},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77746891,-88.1346486
1555,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{07C8DE24-A5E5-4BE4-A567-67F7776419E1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77629142,-88.13472373
1556,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{BF383BEA-2B0D-4DCF-BBB5-F0113974CBC9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77601494,-88.13472437
1557,971308800000,P12,Utility,3,40,BUR,N,NORM,DST,{C6612DA7-6707-4757-AB21-7E0F7FB7515B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7749602,-88.13478714
1558,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{C800700E-7D66-4135-8CB0-423E1C3B6535},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77797604,-88.13247047
1559,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{B99F02E2-7491-4ADD-B3A6-757CA982ABAF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7779531,-88.13297657
1560,971308800000,P5,Utility,3,40,BUR,N,NORM,DST,{E7EFCEA2-09FC-47DA-9E2A-7B50357831BB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77791202,-88.1340142
1561,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{904EF6EC-C677-4C7D-8938-ADDE25D098E8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77798718,-88.13418912
1562,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{DFE5F76A-9DF3-40E5-A04C-FAB81EC09AAD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77805019,-88.13517062
1563,971308800000,P9,Utility,3,40,BUR,N,NORM,DST,{6163590D-29B3-4A3F-A447-CEE8DDD2A285},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77806276,-88.13554931
1564,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{C3A0BAC1-1270-44CC-A2E2-7B54AE3666C6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77809258,-88.13627165
1565,971308800000,P12,Utility,3,40,BUR,N,NORM,DST,{8D4DAC35-73A1-4C1B-8D6E-EC17407F0062},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77810753,-88.13665033
1566,971308800000,P13,Utility,3,40,BUR,N,NORM,DST,{0C7523EC-44F2-434E-AB43-6581442C440E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77812234,-88.13695263
1567,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{4291937B-63DA-4501-A429-FB45EE6DF466},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7781522,-88.13770043
1568,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{FDE98C05-E3F2-4461-9B78-21837F9C4012},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77816723,-88.13806935
1569,971308800000,P18,Utility,3,40,BUR,N,NORM,DST,{4648F805-D0CA-4AF3-8420-E01C112173C1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.778195,-88.13864212
1570,997488000000,P22,Utility,3,40,BUR,N,NORM,DST,{69134CEA-96C7-4356-A67C-EA7B8F404209},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77824673,-88.13964876
1571,997488000000,P23,Utility,3,40,BUR,N,NORM,DST,{AC64B3E0-4C8C-472D-B79B-0E165D89C52C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77827479,-88.14004618
1572,997488000000,P24,Utility,3,40,BUR,N,NORM,DST,{92F14968-83AA-4669-99A7-F8E8A1687BAA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77829924,-88.14042006
1573,997488000000,P25,Utility,3,40,BUR,N,NORM,DST,{23C8A988-5D5C-4E2D-8C3B-55894CE85161},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77830899,-88.14090537
1574,997488000000,P26,Utility,3,40,BUR,N,NORM,DST,{D34370F4-C094-4518-8698-96076AE9E1CE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77833059,-88.14121369
1575,997488000000,P27,Utility,3,40,BUR,N,NORM,DST,{D9BCDBB8-5EF8-4B71-ABA4-E4A2E2D8608F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77835373,-88.14173222
1576,997488000000,P28,Utility,3,40,BUR,N,NORM,DST,{0110A10D-F7ED-4D30-B5A2-DDC3ED7E8AFC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77835848,-88.14201116
1577,971308800000,P29,Utility,3,40,BUR,N,NORM,DST,{3182BB47-ABC4-4D60-B7D9-EF96A9DBC0CA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77839379,-88.14247332
1578,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{A99BFE2E-5793-4E12-B2C3-0203304BDD19},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77797207,-88.13864895
1579,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{A094A95B-C14B-4613-905C-0D93B818ED43},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7777185,-88.13867493
1580,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{FEB51F22-1D8D-48F2-981B-4BD2C4845775},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77719765,-88.13852718
1581,971308800000,P5,Utility,3,40,BUR,N,NORM,DST,{A6622146-BFE3-45A8-82C1-5D8EE50B31D7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77714003,-88.13826639
1582,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{80B30712-9FD2-4A05-869A-6F8EB855F85C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77689706,-88.13827349
1583,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{8FDE595B-FFE3-4A84-8A8A-785F7D67C256},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77660038,-88.13847881
1584,997488000000,P8,Utility,3,40,BUR,N,NORM,DST,{5E6C3024-5602-4027-9FDE-F7FF3FBA5661},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77630199,-88.13856171
1585,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{ACB17995-D3CA-44BC-970F-111A52638E72},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77806869,-88.13998882
1586,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{879ECCD1-C100-42EB-A7D3-5B197D0B2B11},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77763393,-88.14001591
1587,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{48ECDEBB-A9D7-4267-A75E-6B47E9DA7A85},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77789919,-88.14000447
1588,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{B6F720CD-C90E-48EC-8824-3DCAEB7981EB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77817708,-88.13998531
1589,971308800000,P9,Utility,3,40,BUR,N,NORM,DST,{826A9AEE-81A9-48C8-BE15-CDCED8FE7488},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77300039,-88.14026248
1590,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{758E1E5B-A76E-4D19-9C3D-73325F26D5C7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77354637,-88.1402378
1591,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{0E5070B1-0DA4-454E-B60D-7E0FCD1A4DB0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77326777,-88.14024832
1592,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{D0607B98-8401-407A-A65C-0BD930A56B2A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77373465,-88.14023164
1593,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{D8150D18-20BD-4407-ABB0-F85FC3BE1BFD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77424344,-88.14020211
1594,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{3F624652-5FC2-48F4-85E7-31F1345876D8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77451785,-88.14018665
1595,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{3FEC557A-2B68-4969-93C8-25F297E5C45F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77465315,-88.14018306
1596,971308800000,P23,Utility,3,40,BUR,N,NORM,DST,{65C44409-8E32-4A3B-9C3C-EC40C9020931},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77487477,-88.14017545
1597,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{A7E1F76E-ADCB-4482-8913-F8D1C71B7235},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77515432,-88.14015101
1598,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{4BD83A87-CD69-4275-B3DF-40E939EA8930},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77540204,-88.14013499
1599,971308800000,P14,Utility,3,40,BUR,N,NORM,DST,{E0CEAC18-5B22-45EB-8C64-6B8ED47A08C8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77563071,-88.14012157
1600,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{92323E57-4A37-435E-BCA8-45284EBCBE52},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7761775,-88.14009323
1601,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{1F4127FA-8881-4092-BD81-1D90A946B424},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77645012,-88.14006399
1602,971308800000,P9,Utility,3,40,BUR,N,NORM,DST,{45B45B12-9CE1-461E-A7D0-E98433D7ABB7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7767207,-88.1400521
1603,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{14633CDF-0BAD-4B0A-B666-914A4A3E9BE9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77700083,-88.14004108
1604,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{00BE8388-6F52-4CDB-BAA1-8FDB5C10C150},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77721999,-88.14003788
1605,997488000000,P10,Utility,3,40,BUR,N,NORM,DST,{233F0205-E03A-4373-84E4-5AE6193DF9B9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77285615,-88.14024771
1606,971308800000,P20,Utility,3,40,BUR,N,NORM,DST,{56954038-94DA-4D5B-8E49-A90051787B5F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77490494,-88.14164022
1607,971308800000,P1,Utility,3,40,BUR,N,NORM,DST,{738D49F1-A89A-45D8-836E-94DBA90A7D7C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77463984,-88.14163679
1608,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{F1933B58-C63D-431C-BA52-6B420D2F2C43},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77428328,-88.14167158
1609,971308800000,P4,Utility,3,40,BUR,N,NORM,DST,{3FE2C849-9083-4130-99CF-733717B559BA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77401821,-88.14168712
1610,971308800000,P8,Utility,3,40,BUR,N,NORM,DST,{F27E4CD6-D2B1-4C11-A851-4042C94B5E92},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77323711,-88.14172166
1611,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{1D15FF2A-5BFE-46C9-AFF9-2F80DB346F2D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7727559,-88.14173718
1612,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{53C88B34-9A9F-4D16-BB15-B2D2D1D53CB9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77292575,-88.14173668
1613,971308800000,P2,Utility,3,40,BUR,N,NORM,DST,{4B8DA76F-94F0-4595-9B47-DD0EDCD49BE7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77799068,-88.14145763
1614,971308800000,P3,Utility,3,40,BUR,N,NORM,DST,{1F8FFF85-A975-49FE-B933-CA914C4139F5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77769879,-88.14148501
1615,971308800000,P6,Utility,3,40,BUR,N,NORM,DST,{837FF646-264D-4A0F-92BE-8C250728B12C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77706064,-88.14152318
1616,971308800000,P7,Utility,3,40,BUR,N,NORM,DST,{F6EAD910-D26F-46D0-A283-E74DB7FD02F3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7767735,-88.14153128
1617,971308800000,P9,Utility,3,40,BUR,N,NORM,DST,{EAB98D24-3C07-4DE2-8AAF-7A8BF2CFFB5F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77653291,-88.14154154
1618,971308800000,P10,Utility,3,40,BUR,N,NORM,DST,{2C03C6DC-A2AA-479F-B326-098D4BAEB03C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77616012,-88.14156016
1619,971308800000,P13,Utility,3,40,BUR,N,NORM,DST,{0796A579-5792-4151-902F-4A44A9B5AAC8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77552292,-88.14158433
1620,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{6A6318FB-BB48-4B71-AF8D-499F41C73CF0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77523828,-88.14160586
1621,997488000000,P13-2,Utility,3,40,BUR,N,NORM,DST,{661D9250-207A-41B0-93B4-EBE1DDC987FB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77472224,-88.13554512
1622,997488000000,P13-1,Utility,3,40,BUR,N,NORM,DST,{14247D54-5FE5-4C65-9291-C7D728B5E7B6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77470886,-88.13524538
1623,971308800000,P28,Utility,3,40,BUR,N,NORM,DST,{1A62E1ED-9816-46E1-8C78-AA45C3ACD081},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77480938,-88.13785266
1624,971308800000,P27,Utility,3,40,BUR,N,NORM,DST,{87946604-4921-49C8-BF53-820E34FAAF18},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77480995,-88.13818299
1625,971308800000,P25,Utility,3,40,BUR,N,NORM,DST,{D6116372-6DC4-47B3-A586-87DAD475F88D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77484607,-88.1392598
1626,971308800000,P24,Utility,3,40,BUR,N,NORM,DST,{804013B1-B6DB-4321-8F99-E29357F14BB0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77485378,-88.1395901
1627,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{5CC7E1AA-FFB7-451D-A6D2-0B30C7B9C917},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77489006,-88.1407643
1628,971308800000,P21,Utility,3,40,BUR,N,NORM,DST,{4348599A-297E-4433-9403-B6E689471125},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7748995,-88.14128172
1629,971308800000,P19,Utility,3,40,BUR,N,NORM,DST,{BEAC87D2-73A1-4161-9A4B-3612577A9327},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77491512,-88.14207791
1630,971308800000,P16,Utility,3,40,BUR,N,NORM,DST,{9E750DF0-B6EB-453D-93EE-BA2914ECB7DC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77493881,-88.14343545
1631,971308800000,P15,Utility,3,40,BUR,N,NORM,DST,{C37B85E0-A14B-4D9D-BBB1-B08F47E88D96},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77495104,-88.14391468
1632,971308800000,P13,Utility,3,40,BUR,N,NORM,DST,{9F00E065-E2B2-474D-9648-11F2653B26C4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77496037,-88.14437292
1633,971308800000,P12,Utility,3,40,BUR,N,NORM,DST,{FF09DDA6-F6EF-4A1D-AAE3-A01C22F7080C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77497422,-88.14497816
1634,971308800000,P11,Utility,3,40,BUR,N,NORM,DST,{24770C3B-5A78-4D66-AF8A-EFF73B624297},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.77498862,-88.14555254
